Region_code,Price,Property_type,Bedrooms_str,Year,Month_name,Day_name
2614,425000,house,Three_bedrooms,2015,February,Saturday
2615,441000,house,Three_bedrooms,2015,February,Saturday
2617,490000,house,Three_bedrooms,2015,February,Saturday
2611,499000,house,Three_bedrooms,2015,February,Saturday
2913,507500,house,Four_bedrooms,2015,February,Saturday
2914,530000,house,Three_bedrooms,2015,February,Saturday
2611,575000,house,Five_bedrooms,2015,February,Saturday
2606,590000,house,Three_bedrooms,2015,February,Saturday
2607,595000,house,Three_bedrooms,2015,February,Saturday
2602,620000,house,Three_bedrooms,2015,February,Saturday
2611,625000,house,Four_bedrooms,2015,February,Saturday
2602,650000,house,Three_bedrooms,2015,February,Saturday
2611,677000,house,Three_bedrooms,2015,February,Saturday
2611,730000,house,Four_bedrooms,2015,February,Saturday
2603,750000,house,Three_bedrooms,2015,February,Saturday
2605,756000,house,Three_bedrooms,2015,February,Saturday
2903,780000,house,Four_bedrooms,2015,February,Saturday
2602,808000,house,Three_bedrooms,2015,February,Saturday
2600,810000,house,Three_bedrooms,2015,February,Saturday
2604,880000,house,Three_bedrooms,2015,February,Saturday
2603,930000,house,Three_bedrooms,2015,February,Saturday
2603,1130000,house,Four_bedrooms,2015,February,Saturday
2607,1210000,house,Four_bedrooms,2015,February,Saturday
2602,1250000,house,Four_bedrooms,2015,February,Saturday
2611,1560000,house,Five_bedrooms,2015,February,Saturday
2603,1700000,house,Four_bedrooms,2015,February,Saturday
2611,560000,house,Three_bedrooms,2015,March,Sunday
2615,430000,house,Three_bedrooms,2015,March,Monday
2903,455000,house,Four_bedrooms,2015,March,Monday
2905,455000,house,Three_bedrooms,2015,March,Monday
2905,465000,house,Three_bedrooms,2015,March,Monday
2611,471500,house,Three_bedrooms,2015,March,Monday
2615,480000,house,Four_bedrooms,2015,March,Monday
2904,495000,house,Four_bedrooms,2015,March,Monday
2906,521000,house,Three_bedrooms,2015,March,Monday
2903,560000,house,Four_bedrooms,2015,March,Monday
2914,580626,house,Four_bedrooms,2015,March,Monday
2615,670000,house,Four_bedrooms,2015,March,Monday
2606,270000,house,One_bedrooms,2015,March,Tuesday
2615,409000,house,Three_bedrooms,2015,March,Tuesday
2905,415000,house,Three_bedrooms,2015,March,Tuesday
2904,440000,house,Three_bedrooms,2015,March,Tuesday
2611,475000,house,Three_bedrooms,2015,March,Tuesday
2615,495000,house,Four_bedrooms,2015,March,Tuesday
2902,500000,house,Three_bedrooms,2015,March,Tuesday
2914,568000,house,Four_bedrooms,2015,March,Tuesday
2615,580000,house,Four_bedrooms,2015,March,Tuesday
2617,620000,house,Three_bedrooms,2015,March,Tuesday
2602,693000,house,Four_bedrooms,2015,March,Tuesday
2600,965000,house,Three_bedrooms,2015,March,Tuesday
2615,410000,house,Three_bedrooms,2015,March,Wednesday
2615,470000,house,Three_bedrooms,2015,March,Wednesday
2905,475000,house,Three_bedrooms,2015,March,Wednesday
2615,505000,house,Four_bedrooms,2015,March,Wednesday
2602,546000,house,Three_bedrooms,2015,March,Wednesday
2913,570000,house,Four_bedrooms,2015,March,Wednesday
2905,585000,house,Four_bedrooms,2015,March,Wednesday
2617,595000,house,Four_bedrooms,2015,March,Wednesday
2602,600000,house,Three_bedrooms,2015,March,Wednesday
2914,679000,house,Four_bedrooms,2015,March,Wednesday
2911,680000,house,Four_bedrooms,2015,March,Wednesday
2617,705000,house,Four_bedrooms,2015,March,Wednesday
2602,780000,house,Two_bedrooms,2015,March,Wednesday
2612,1800000,house,Three_bedrooms,2015,March,Wednesday
2905,395000,house,Three_bedrooms,2015,March,Thursday
2914,519000,house,Three_bedrooms,2015,March,Thursday
2905,540000,house,Four_bedrooms,2015,March,Thursday
2611,545000,house,Three_bedrooms,2015,March,Thursday
2913,617892,house,Four_bedrooms,2015,March,Thursday
2605,635000,house,Four_bedrooms,2015,March,Thursday
2606,645000,house,Three_bedrooms,2015,March,Thursday
2611,700000,house,Three_bedrooms,2015,March,Thursday
2612,857500,house,Three_bedrooms,2015,March,Thursday
2602,880000,house,Four_bedrooms,2015,March,Thursday
2612,1105000,house,Four_bedrooms,2015,March,Thursday
2617,1260000,house,Five_bedrooms,2015,March,Thursday
2906,425000,house,Three_bedrooms,2015,March,Friday
2611,445000,house,Three_bedrooms,2015,March,Friday
2617,475000,house,Four_bedrooms,2015,March,Friday
2611,480000,house,Three_bedrooms,2015,March,Friday
2913,547000,house,Four_bedrooms,2015,March,Friday
2913,550000,house,Four_bedrooms,2015,March,Friday
2906,860000,house,Four_bedrooms,2015,March,Friday
2600,860000,house,Three_bedrooms,2015,March,Friday
2603,1150000,house,Four_bedrooms,2015,March,Friday
2615,560000,house,Three_bedrooms,2015,March,Saturday
2615,585000,house,Five_bedrooms,2015,March,Saturday
2914,761000,house,Four_bedrooms,2015,March,Saturday
2602,875000,house,Three_bedrooms,2015,March,Saturday
2602,1185000,house,Five_bedrooms,2015,March,Saturday
2603,1220000,house,Five_bedrooms,2015,March,Saturday
2603,1450000,house,Four_bedrooms,2015,March,Saturday
2906,435000,house,Three_bedrooms,2015,March,Monday
2903,412000,house,Two_bedrooms,2015,March,Tuesday
2914,425000,house,Two_bedrooms,2015,March,Tuesday
2611,510000,house,Three_bedrooms,2015,March,Tuesday
2906,530000,house,Four_bedrooms,2015,March,Tuesday
2914,579950,house,Four_bedrooms,2015,March,Tuesday
2913,610000,house,Four_bedrooms,2015,March,Tuesday
2605,685000,house,Three_bedrooms,2015,March,Tuesday
2913,693000,house,Four_bedrooms,2015,March,Tuesday
2605,722500,house,Three_bedrooms,2015,March,Tuesday
2913,723500,house,Four_bedrooms,2015,March,Tuesday
2603,1210000,house,Four_bedrooms,2015,March,Tuesday
2615,438000,house,Three_bedrooms,2015,March,Wednesday
2902,490000,house,Three_bedrooms,2015,March,Wednesday
2615,530000,house,Four_bedrooms,2015,March,Wednesday
2904,539000,house,Four_bedrooms,2015,March,Wednesday
2913,545000,house,Three_bedrooms,2015,March,Wednesday
2914,565000,house,Four_bedrooms,2015,March,Wednesday
2604,595000,house,Three_bedrooms,2015,March,Wednesday
2913,620000,house,Four_bedrooms,2015,March,Wednesday
2602,635000,house,Four_bedrooms,2015,March,Wednesday
2913,648000,house,Four_bedrooms,2015,March,Wednesday
2611,765000,house,Four_bedrooms,2015,March,Wednesday
2602,803000,house,Three_bedrooms,2015,March,Wednesday
2611,825000,house,Five_bedrooms,2015,March,Wednesday
2905,375000,house,Three_bedrooms,2015,March,Thursday
2905,387500,house,Three_bedrooms,2015,March,Thursday
2615,427500,house,Three_bedrooms,2015,March,Thursday
2902,440000,house,Three_bedrooms,2015,March,Thursday
2913,464000,house,Four_bedrooms,2015,March,Thursday
2905,475000,house,Four_bedrooms,2015,March,Thursday
2904,495000,house,Four_bedrooms,2015,March,Thursday
2600,651000,house,Three_bedrooms,2015,March,Thursday
2914,695000,house,Four_bedrooms,2015,March,Thursday
2606,1900000,house,Five_bedrooms,2015,March,Thursday
2615,382000,house,Three_bedrooms,2015,March,Friday
2617,420000,house,Three_bedrooms,2015,March,Friday
2905,448000,house,Three_bedrooms,2015,March,Friday
2615,451000,house,Three_bedrooms,2015,March,Friday
2902,455000,house,Three_bedrooms,2015,March,Friday
2615,485000,house,Three_bedrooms,2015,March,Friday
2611,507000,house,Three_bedrooms,2015,March,Friday
2906,590000,house,Four_bedrooms,2015,March,Friday
2914,605000,house,Four_bedrooms,2015,March,Friday
2914,620000,house,Five_bedrooms,2015,March,Friday
2611,675000,house,Four_bedrooms,2015,March,Friday
2607,690000,house,Four_bedrooms,2015,March,Friday
2602,753000,house,Three_bedrooms,2015,March,Friday
2913,790000,house,Five_bedrooms,2015,March,Friday
2612,937000,house,Four_bedrooms,2015,March,Friday
2903,421000,house,Three_bedrooms,2015,March,Saturday
2611,505000,house,Three_bedrooms,2015,March,Saturday
2905,525000,house,Five_bedrooms,2015,March,Saturday
2606,567000,house,Three_bedrooms,2015,March,Saturday
2611,581000,house,Four_bedrooms,2015,March,Saturday
2611,588000,house,Four_bedrooms,2015,March,Saturday
2604,650000,house,Three_bedrooms,2015,March,Saturday
2611,660000,house,Five_bedrooms,2015,March,Saturday
2905,660000,house,Five_bedrooms,2015,March,Saturday
2602,693000,house,Three_bedrooms,2015,March,Saturday
2913,715000,house,Four_bedrooms,2015,March,Saturday
2617,726000,house,Four_bedrooms,2015,March,Saturday
2611,750000,house,Four_bedrooms,2015,March,Saturday
2611,755000,house,Four_bedrooms,2015,March,Saturday
2602,769000,house,Four_bedrooms,2015,March,Saturday
2602,778000,house,Three_bedrooms,2015,March,Saturday
2605,785000,house,Three_bedrooms,2015,March,Saturday
2606,785000,house,Four_bedrooms,2015,March,Saturday
2602,800000,house,Three_bedrooms,2015,March,Saturday
2602,845000,house,Three_bedrooms,2015,March,Saturday
2602,895000,house,Four_bedrooms,2015,March,Saturday
2611,971000,house,Four_bedrooms,2015,March,Saturday
2600,1070000,house,Four_bedrooms,2015,March,Saturday
2607,1110000,house,Four_bedrooms,2015,March,Saturday
2600,1710000,house,Four_bedrooms,2015,March,Saturday
2615,370000,house,Three_bedrooms,2015,March,Monday
2913,380000,house,Three_bedrooms,2015,March,Monday
2615,440000,house,Three_bedrooms,2015,March,Monday
2906,457500,house,Four_bedrooms,2015,March,Monday
2905,458000,house,Three_bedrooms,2015,March,Monday
2913,465500,house,Three_bedrooms,2015,March,Monday
2602,592000,house,Three_bedrooms,2015,March,Monday
2904,600000,house,Four_bedrooms,2015,March,Monday
2913,615000,house,Five_bedrooms,2015,March,Monday
2905,655000,house,Four_bedrooms,2015,March,Monday
2906,670000,house,Four_bedrooms,2015,March,Monday
2902,760000,house,Four_bedrooms,2015,March,Monday
2905,401000,house,Three_bedrooms,2015,March,Tuesday
2914,417500,house,Four_bedrooms,2015,March,Tuesday
2905,435000,house,Three_bedrooms,2015,March,Tuesday
2905,557000,house,Four_bedrooms,2015,March,Tuesday
2605,605000,house,Three_bedrooms,2015,March,Tuesday
2912,608000,house,Four_bedrooms,2015,March,Tuesday
2914,655000,house,Four_bedrooms,2015,March,Tuesday
2904,705000,house,Five_bedrooms,2015,March,Tuesday
2600,1475000,house,Three_bedrooms,2015,March,Tuesday
2615,408000,house,Three_bedrooms,2015,March,Wednesday
2614,490000,house,Three_bedrooms,2015,March,Wednesday
2912,630000,house,Four_bedrooms,2015,March,Wednesday
2906,645000,house,Four_bedrooms,2015,March,Wednesday
2906,650000,house,Four_bedrooms,2015,March,Wednesday
2602,701000,house,Three_bedrooms,2015,March,Wednesday
2906,762000,house,Five_bedrooms,2015,March,Wednesday
2602,770000,house,Three_bedrooms,2015,March,Wednesday
2612,885000,house,Four_bedrooms,2015,March,Wednesday
2612,895250,house,Four_bedrooms,2015,March,Wednesday
2603,1056000,house,Three_bedrooms,2015,March,Wednesday
2603,1065000,house,Three_bedrooms,2015,March,Wednesday
2911,1145000,house,Four_bedrooms,2015,March,Wednesday
2914,455000,house,Three_bedrooms,2015,March,Thursday
2602,502000,house,Three_bedrooms,2015,March,Thursday
2615,570000,house,Four_bedrooms,2015,March,Thursday
2607,685000,house,Four_bedrooms,2015,March,Thursday
2614,830000,house,Four_bedrooms,2015,March,Thursday
2605,945000,house,Three_bedrooms,2015,March,Thursday
2902,415000,house,Three_bedrooms,2015,March,Friday
2615,430000,house,Three_bedrooms,2015,March,Friday
2905,527500,house,Three_bedrooms,2015,March,Friday
2602,586000,house,Three_bedrooms,2015,March,Friday
2914,605000,house,Four_bedrooms,2015,March,Friday
2903,620000,house,Four_bedrooms,2015,March,Friday
2905,625000,house,Four_bedrooms,2015,March,Friday
2904,645500,house,Four_bedrooms,2015,March,Friday
2914,680000,house,Four_bedrooms,2015,March,Friday
2602,680000,house,Three_bedrooms,2015,March,Friday
2602,783000,house,Five_bedrooms,2015,March,Friday
2615,492500,house,Four_bedrooms,2015,March,Saturday
2611,547500,house,Three_bedrooms,2015,March,Saturday
2913,550000,house,Four_bedrooms,2015,March,Saturday
2602,610000,house,Three_bedrooms,2015,March,Saturday
2606,665000,house,Four_bedrooms,2015,March,Saturday
2611,690000,house,Four_bedrooms,2015,March,Saturday
2902,716000,house,Three_bedrooms,2015,March,Saturday
2602,862000,house,Four_bedrooms,2015,March,Saturday
2602,895000,house,Three_bedrooms,2015,March,Saturday
2605,907000,house,Four_bedrooms,2015,March,Saturday
2602,920000,house,Three_bedrooms,2015,March,Saturday
2602,1100000,house,Five_bedrooms,2015,March,Saturday
2607,1360000,house,Four_bedrooms,2015,March,Saturday
2902,339000,house,Two_bedrooms,2015,March,Monday
2611,500000,house,Three_bedrooms,2015,March,Monday
2906,580000,house,Four_bedrooms,2015,March,Monday
2606,951000,house,Four_bedrooms,2015,March,Monday
2902,428000,house,Four_bedrooms,2015,March,Tuesday
2905,465000,house,Four_bedrooms,2015,March,Tuesday
2617,516000,house,Three_bedrooms,2015,March,Tuesday
2614,605000,house,Four_bedrooms,2015,March,Tuesday
2617,607000,house,Three_bedrooms,2015,March,Tuesday
2905,355000,house,Three_bedrooms,2015,March,Wednesday
2905,442000,house,Three_bedrooms,2015,March,Wednesday
2913,451000,house,Four_bedrooms,2015,March,Wednesday
2914,547500,house,Four_bedrooms,2015,March,Wednesday
2914,561000,house,Four_bedrooms,2015,March,Wednesday
2912,600000,house,Four_bedrooms,2015,March,Wednesday
2905,653000,house,Four_bedrooms,2015,March,Wednesday
2902,667500,house,Five_bedrooms,2015,March,Wednesday
2914,671000,house,Four_bedrooms,2015,March,Wednesday
2617,750000,house,Five_bedrooms,2015,March,Wednesday
2600,950000,house,Four_bedrooms,2015,March,Wednesday
2602,1050000,house,Three_bedrooms,2015,March,Wednesday
2602,341000,house,One_bedrooms,2015,March,Thursday
2906,372500,house,Three_bedrooms,2015,March,Thursday
2905,465000,house,Three_bedrooms,2015,March,Thursday
2914,489000,house,Three_bedrooms,2015,March,Thursday
2607,512000,house,Three_bedrooms,2015,March,Thursday
2905,530000,house,Five_bedrooms,2015,March,Thursday
2913,565000,house,Four_bedrooms,2015,March,Thursday
2905,568000,house,Four_bedrooms,2015,March,Thursday
2611,721700,house,Four_bedrooms,2015,March,Thursday
2604,860000,house,Three_bedrooms,2015,March,Thursday
2611,875000,house,Four_bedrooms,2015,March,Thursday
2600,1260000,house,Four_bedrooms,2015,March,Thursday
2611,505000,house,Four_bedrooms,2015,March,Friday
2904,509950,house,Four_bedrooms,2015,March,Friday
2904,525000,house,Four_bedrooms,2015,March,Friday
2905,540000,house,Four_bedrooms,2015,March,Friday
2905,590000,house,Five_bedrooms,2015,March,Friday
2602,595000,house,Three_bedrooms,2015,March,Friday
2617,639950,house,Four_bedrooms,2015,March,Friday
2617,735000,house,Three_bedrooms,2015,March,Friday
2912,885000,house,Four_bedrooms,2015,March,Friday
2614,925000,house,Four_bedrooms,2015,March,Friday
2913,360000,house,Three_bedrooms,2015,March,Saturday
2913,395000,house,Three_bedrooms,2015,March,Saturday
2905,440000,house,Three_bedrooms,2015,March,Saturday
2903,440000,house,Three_bedrooms,2015,March,Saturday
2902,490000,house,Four_bedrooms,2015,March,Saturday
2903,497000,house,Four_bedrooms,2015,March,Saturday
2905,572000,house,Four_bedrooms,2015,March,Saturday
2611,590000,house,Four_bedrooms,2015,March,Saturday
2905,600000,house,Four_bedrooms,2015,March,Saturday
2602,620000,house,Three_bedrooms,2015,March,Saturday
2604,629000,house,Three_bedrooms,2015,March,Saturday
2913,650000,house,Four_bedrooms,2015,March,Saturday
2913,659000,house,Four_bedrooms,2015,March,Saturday
2913,701000,house,Four_bedrooms,2015,March,Saturday
2602,820000,house,Three_bedrooms,2015,March,Saturday
2602,841000,house,Four_bedrooms,2015,March,Saturday
2607,845000,house,Four_bedrooms,2015,March,Saturday
2913,867000,house,Five_bedrooms,2015,March,Saturday
2605,875000,house,Four_bedrooms,2015,March,Saturday
2607,881000,house,Five_bedrooms,2015,March,Saturday
2600,1002000,house,Four_bedrooms,2015,March,Saturday
2605,1017500,house,Three_bedrooms,2015,March,Saturday
2600,1131000,house,Four_bedrooms,2015,March,Saturday
2612,2125000,house,Four_bedrooms,2015,March,Saturday
2617,491500,house,Three_bedrooms,2015,March,Sunday
2914,418000,house,Three_bedrooms,2015,March,Monday
2913,468000,house,Three_bedrooms,2015,March,Monday
2904,500000,house,Four_bedrooms,2015,March,Monday
2905,502500,house,Four_bedrooms,2015,March,Monday
2606,555000,house,Three_bedrooms,2015,March,Monday
2615,562000,house,Four_bedrooms,2015,March,Monday
2611,570000,house,Three_bedrooms,2015,March,Monday
2906,865000,house,Five_bedrooms,2015,March,Monday
2615,285000,house,Three_bedrooms,2015,March,Tuesday
2615,420000,house,Two_bedrooms,2015,March,Tuesday
2611,440000,house,Four_bedrooms,2015,March,Tuesday
2905,458000,house,Three_bedrooms,2015,March,Tuesday
2902,558000,house,Four_bedrooms,2015,March,Tuesday
2602,612500,house,Three_bedrooms,2015,March,Tuesday
2602,615000,house,Three_bedrooms,2015,March,Tuesday
2602,685000,house,Four_bedrooms,2015,March,Tuesday
2914,730000,house,Five_bedrooms,2015,March,Tuesday
2615,740000,house,Five_bedrooms,2015,March,Tuesday
2600,990000,house,Three_bedrooms,2015,March,Tuesday
2607,997000,house,Four_bedrooms,2015,March,Tuesday
2612,1230000,house,Four_bedrooms,2015,March,Tuesday
2602,1333000,house,Four_bedrooms,2015,March,Tuesday
2602,462500,house,Three_bedrooms,2015,April,Wednesday
2905,463000,house,Three_bedrooms,2015,April,Wednesday
2602,470000,house,Three_bedrooms,2015,April,Wednesday
2905,478000,house,Four_bedrooms,2015,April,Wednesday
2904,482000,house,Three_bedrooms,2015,April,Wednesday
2914,490000,house,Four_bedrooms,2015,April,Wednesday
2602,585000,house,Three_bedrooms,2015,April,Wednesday
2602,605000,house,Three_bedrooms,2015,April,Wednesday
2913,637000,house,Four_bedrooms,2015,April,Wednesday
2914,640000,house,Four_bedrooms,2015,April,Wednesday
2602,652000,house,Three_bedrooms,2015,April,Wednesday
2602,690000,house,Four_bedrooms,2015,April,Wednesday
2913,695000,house,Four_bedrooms,2015,April,Wednesday
2607,720000,house,Four_bedrooms,2015,April,Wednesday
2602,725000,house,Three_bedrooms,2015,April,Wednesday
2614,740000,house,Five_bedrooms,2015,April,Wednesday
2614,775000,house,Four_bedrooms,2015,April,Wednesday
2602,812000,house,Three_bedrooms,2015,April,Wednesday
2602,818000,house,Four_bedrooms,2015,April,Wednesday
2602,960000,house,Four_bedrooms,2015,April,Wednesday
2902,1000000,house,Four_bedrooms,2015,April,Wednesday
2600,1600000,house,Four_bedrooms,2015,April,Wednesday
2615,361000,house,Three_bedrooms,2015,April,Thursday
2913,380000,house,Three_bedrooms,2015,April,Thursday
2913,395000,house,Three_bedrooms,2015,April,Thursday
2902,477000,house,Four_bedrooms,2015,April,Thursday
2906,480000,house,Four_bedrooms,2015,April,Thursday
2904,500000,house,Three_bedrooms,2015,April,Thursday
2615,510000,house,Three_bedrooms,2015,April,Thursday
2615,532000,house,Four_bedrooms,2015,April,Thursday
2611,540000,house,Four_bedrooms,2015,April,Thursday
2905,580000,house,Five_bedrooms,2015,April,Thursday
2912,600000,house,Four_bedrooms,2015,April,Thursday
2914,612000,house,Four_bedrooms,2015,April,Thursday
2914,650000,house,Four_bedrooms,2015,April,Thursday
2617,762000,house,Four_bedrooms,2015,April,Thursday
2604,1040000,house,Three_bedrooms,2015,April,Thursday
2603,1675000,house,Four_bedrooms,2015,April,Thursday
2603,700000,house,Three_bedrooms,2015,April,Friday
2615,351500,house,Three_bedrooms,2015,April,Tuesday
2906,406000,house,Three_bedrooms,2015,April,Tuesday
2905,480000,house,Three_bedrooms,2015,April,Tuesday
2914,605500,house,Four_bedrooms,2015,April,Tuesday
2902,800000,house,Four_bedrooms,2015,April,Tuesday
2905,461000,house,Three_bedrooms,2015,April,Wednesday
2914,566000,house,Four_bedrooms,2015,April,Wednesday
2914,667000,house,Four_bedrooms,2015,April,Wednesday
2903,600000,house,Five_bedrooms,2015,April,Thursday
2602,630000,house,Three_bedrooms,2015,April,Thursday
2600,855000,house,Three_bedrooms,2015,April,Thursday
2914,410150,house,Three_bedrooms,2015,April,Friday
2615,455000,house,Three_bedrooms,2015,April,Friday
2614,470000,house,Four_bedrooms,2015,April,Friday
2905,561000,house,Four_bedrooms,2015,April,Friday
2615,615000,house,Four_bedrooms,2015,April,Friday
2914,640000,house,Five_bedrooms,2015,April,Friday
2904,645000,house,Four_bedrooms,2015,April,Friday
2911,740000,house,Four_bedrooms,2015,April,Friday
2617,492000,house,Three_bedrooms,2015,April,Saturday
2914,552500,house,Four_bedrooms,2015,April,Saturday
2615,580000,house,Four_bedrooms,2015,April,Saturday
2602,583000,house,Three_bedrooms,2015,April,Saturday
2615,690000,house,Four_bedrooms,2015,April,Saturday
2605,765000,house,Three_bedrooms,2015,April,Saturday
2912,933000,house,Five_bedrooms,2015,April,Saturday
2911,1025000,house,Five_bedrooms,2015,April,Saturday
2605,1060000,house,Four_bedrooms,2015,April,Saturday
2602,1105000,house,Four_bedrooms,2015,April,Saturday
2614,1125000,house,Five_bedrooms,2015,April,Saturday
2603,1952500,house,Five_bedrooms,2015,April,Saturday
2913,438000,house,Four_bedrooms,2015,April,Monday
2914,600000,house,Four_bedrooms,2015,April,Monday
2602,610000,house,Four_bedrooms,2015,April,Monday
2611,620000,house,Four_bedrooms,2015,April,Monday
2906,650000,house,Five_bedrooms,2015,April,Monday
2617,672000,house,Four_bedrooms,2015,April,Monday
2904,680000,house,Three_bedrooms,2015,April,Monday
2903,460000,house,Four_bedrooms,2015,April,Tuesday
2611,465000,house,Three_bedrooms,2015,April,Tuesday
2905,490000,house,Four_bedrooms,2015,April,Tuesday
2913,625000,house,Four_bedrooms,2015,April,Tuesday
2914,705000,house,Four_bedrooms,2015,April,Tuesday
2604,735000,house,Three_bedrooms,2015,April,Tuesday
2612,1100000,house,Three_bedrooms,2015,April,Tuesday
2615,385000,house,Three_bedrooms,2015,April,Wednesday
2611,408000,house,Three_bedrooms,2015,April,Wednesday
2615,420000,house,Three_bedrooms,2015,April,Wednesday
2905,425000,house,Three_bedrooms,2015,April,Wednesday
2607,569000,house,Three_bedrooms,2015,April,Wednesday
2913,650500,house,Four_bedrooms,2015,April,Wednesday
2603,855000,house,Four_bedrooms,2015,April,Wednesday
2615,350000,house,Three_bedrooms,2015,April,Thursday
2615,395000,house,Three_bedrooms,2015,April,Thursday
2911,452000,house,Two_bedrooms,2015,April,Thursday
2914,520000,house,Four_bedrooms,2015,April,Thursday
2902,527500,house,Four_bedrooms,2015,April,Thursday
2602,535000,house,Three_bedrooms,2015,April,Thursday
2606,590000,house,Three_bedrooms,2015,April,Thursday
2602,670000,house,Three_bedrooms,2015,April,Thursday
2911,730000,house,Four_bedrooms,2015,April,Thursday
2913,355500,house,Two_bedrooms,2015,April,Friday
2615,397500,house,Three_bedrooms,2015,April,Friday
2906,400000,house,Three_bedrooms,2015,April,Friday
2913,425000,house,Three_bedrooms,2015,April,Friday
2615,475000,house,Four_bedrooms,2015,April,Friday
2913,479950,house,Three_bedrooms,2015,April,Friday
2615,493000,house,Four_bedrooms,2015,April,Friday
2615,520000,house,Four_bedrooms,2015,April,Friday
2615,545000,house,Four_bedrooms,2015,April,Friday
2602,565000,house,Two_bedrooms,2015,April,Friday
2605,717500,house,Four_bedrooms,2015,April,Friday
2904,765000,house,Five_bedrooms,2015,April,Friday
2612,820000,house,Four_bedrooms,2015,April,Friday
2612,1370000,house,Four_bedrooms,2015,April,Friday
2611,414000,house,Two_bedrooms,2015,April,Saturday
2615,445000,house,Three_bedrooms,2015,April,Saturday
2905,455000,house,Four_bedrooms,2015,April,Saturday
2904,493000,house,Three_bedrooms,2015,April,Saturday
2902,537500,house,Four_bedrooms,2015,April,Saturday
2611,540000,house,Three_bedrooms,2015,April,Saturday
2904,575000,house,Four_bedrooms,2015,April,Saturday
2903,596000,house,Four_bedrooms,2015,April,Saturday
2913,600000,house,Four_bedrooms,2015,April,Saturday
2614,626000,house,Three_bedrooms,2015,April,Saturday
2606,685000,house,Three_bedrooms,2015,April,Saturday
2602,741000,house,Three_bedrooms,2015,April,Saturday
2614,750000,house,Four_bedrooms,2015,April,Saturday
2614,865000,house,Four_bedrooms,2015,April,Saturday
2914,875000,house,Five_bedrooms,2015,April,Saturday
2617,1001000,house,Four_bedrooms,2015,April,Saturday
2602,1105000,house,Three_bedrooms,2015,April,Saturday
2913,385000,house,Three_bedrooms,2015,April,Monday
2914,406000,house,Three_bedrooms,2015,April,Monday
2906,425000,house,Three_bedrooms,2015,April,Monday
2904,470000,house,Three_bedrooms,2015,April,Monday
2905,480000,house,Three_bedrooms,2015,April,Monday
2615,525000,house,Four_bedrooms,2015,April,Monday
2611,530000,house,Three_bedrooms,2015,April,Monday
2611,532500,house,Three_bedrooms,2015,April,Monday
2615,650000,house,Four_bedrooms,2015,April,Monday
2911,740000,house,Four_bedrooms,2015,April,Monday
2607,740000,house,Four_bedrooms,2015,April,Monday
2905,410000,house,Three_bedrooms,2015,April,Tuesday
2905,470000,house,Three_bedrooms,2015,April,Tuesday
2611,500000,house,Three_bedrooms,2015,April,Tuesday
2904,535000,house,Four_bedrooms,2015,April,Tuesday
2912,795000,house,Four_bedrooms,2015,April,Tuesday
2913,410000,house,Two_bedrooms,2015,April,Wednesday
2615,440000,house,Three_bedrooms,2015,April,Wednesday
2615,443000,house,Three_bedrooms,2015,April,Wednesday
2615,471500,house,Three_bedrooms,2015,April,Wednesday
2914,565000,house,Four_bedrooms,2015,April,Wednesday
2903,630000,house,Four_bedrooms,2015,April,Wednesday
2902,810000,house,Three_bedrooms,2015,April,Wednesday
2902,935000,house,Four_bedrooms,2015,April,Wednesday
2617,347000,house,Three_bedrooms,2015,April,Thursday
2615,407500,house,Three_bedrooms,2015,April,Thursday
2902,444000,house,Three_bedrooms,2015,April,Thursday
2617,470000,house,Three_bedrooms,2015,April,Thursday
2906,485000,house,Three_bedrooms,2015,April,Thursday
2902,510000,house,Three_bedrooms,2015,April,Thursday
2902,525000,house,Three_bedrooms,2015,April,Thursday
2905,549900,house,Four_bedrooms,2015,April,Thursday
2615,550000,house,Four_bedrooms,2015,April,Thursday
2902,560000,house,Four_bedrooms,2015,April,Thursday
2617,625000,house,Four_bedrooms,2015,April,Thursday
2914,705500,house,Four_bedrooms,2015,April,Thursday
2602,730000,house,Three_bedrooms,2015,April,Thursday
2614,830000,house,Four_bedrooms,2015,April,Thursday
2617,868000,house,Four_bedrooms,2015,April,Thursday
2611,56500,house,Four_bedrooms,2015,April,Friday
2913,448000,house,Three_bedrooms,2015,April,Friday
2904,465000,house,Three_bedrooms,2015,April,Friday
2615,475000,house,Four_bedrooms,2015,April,Friday
2914,540000,house,Four_bedrooms,2015,April,Friday
2615,646000,house,Five_bedrooms,2015,April,Friday
2605,792500,house,Four_bedrooms,2015,April,Friday
2612,995000,house,Four_bedrooms,2015,April,Friday
2615,460000,house,Three_bedrooms,2015,April,Saturday
2603,1400000,house,Three_bedrooms,2015,April,Saturday
2615,440000,house,Three_bedrooms,2015,April,Sunday
2615,610000,house,Four_bedrooms,2015,April,Sunday
2913,837000,house,Five_bedrooms,2015,April,Sunday
2615,330000,house,Three_bedrooms,2015,April,Monday
2905,485000,house,Three_bedrooms,2015,April,Monday
2615,505000,house,Four_bedrooms,2015,April,Monday
2615,525000,house,Four_bedrooms,2015,April,Monday
2615,537000,house,Four_bedrooms,2015,April,Monday
2914,560000,house,Four_bedrooms,2015,April,Monday
2611,560000,house,Three_bedrooms,2015,April,Monday
2913,590000,house,Four_bedrooms,2015,April,Monday
2903,617500,house,Three_bedrooms,2015,April,Monday
2913,695000,house,Four_bedrooms,2015,April,Monday
