Region_code,Price,Property_type,Bedrooms_str,Year,Month_name,Day_name,Price_per_bedrooms
2615,400000,house,Three_bedrooms,2015,November,Tuesday,133333.0
2611,417000,house,Two_bedrooms,2015,November,Tuesday,208500.0
2615,452000,house,Three_bedrooms,2015,November,Tuesday,150667.0
2914,460000,house,Three_bedrooms,2015,November,Tuesday,153333.0
2902,580000,house,Four_bedrooms,2015,November,Tuesday,145000.0
2617,580000,house,Three_bedrooms,2015,November,Tuesday,193333.0
2611,585000,house,Four_bedrooms,2015,November,Tuesday,146250.0
2906,603250,house,Four_bedrooms,2015,November,Tuesday,150812.0
2913,680000,house,Four_bedrooms,2015,November,Tuesday,170000.0
2914,687500,house,Four_bedrooms,2015,November,Tuesday,171875.0
2611,860000,house,Four_bedrooms,2015,November,Tuesday,215000.0
2602,941000,house,Three_bedrooms,2015,November,Tuesday,313667.0
2913,395000,house,Three_bedrooms,2015,November,Wednesday,131667.0
2914,415000,house,Three_bedrooms,2015,November,Wednesday,138333.0
2611,500000,house,Three_bedrooms,2015,November,Wednesday,166667.0
2615,587500,house,Four_bedrooms,2015,November,Wednesday,146875.0
2905,805000,house,Five_bedrooms,2015,November,Wednesday,161000.0
2904,827000,house,Four_bedrooms,2015,November,Wednesday,206750.0
2607,875000,house,Four_bedrooms,2015,November,Wednesday,218750.0
2600,1315000,house,Three_bedrooms,2015,November,Wednesday,438333.0
2615,415000,house,Four_bedrooms,2015,November,Thursday,103750.0
2615,462500,house,Four_bedrooms,2015,November,Thursday,115625.0
2914,485000,house,Three_bedrooms,2015,November,Thursday,161667.0
2905,485000,house,Four_bedrooms,2015,November,Thursday,121250.0
2615,595000,house,Four_bedrooms,2015,November,Thursday,148750.0
2906,600000,house,Four_bedrooms,2015,November,Thursday,150000.0
2914,610000,house,Four_bedrooms,2015,November,Thursday,152500.0
2905,630000,house,Four_bedrooms,2015,November,Thursday,157500.0
2602,632500,house,Three_bedrooms,2015,November,Thursday,210833.0
2913,651000,house,Four_bedrooms,2015,November,Thursday,162750.0
2914,660000,house,Three_bedrooms,2015,November,Thursday,220000.0
2602,711000,house,Three_bedrooms,2015,November,Thursday,237000.0
2602,812000,house,Three_bedrooms,2015,November,Thursday,270667.0
2602,960000,house,Three_bedrooms,2015,November,Thursday,320000.0
2913,365000,house,Three_bedrooms,2015,November,Friday,121667.0
2902,385000,house,Four_bedrooms,2015,November,Friday,96250.0
2615,400000,house,Four_bedrooms,2015,November,Friday,100000.0
2615,428000,house,Three_bedrooms,2015,November,Friday,142667.0
2913,456000,house,Three_bedrooms,2015,November,Friday,152000.0
2617,460000,house,Three_bedrooms,2015,November,Friday,153333.0
2902,471000,house,Three_bedrooms,2015,November,Friday,157000.0
2615,480000,house,Four_bedrooms,2015,November,Friday,120000.0
2913,515000,house,Three_bedrooms,2015,November,Friday,171667.0
2617,562500,house,Four_bedrooms,2015,November,Friday,140625.0
2611,598000,house,Three_bedrooms,2015,November,Friday,199333.0
2607,610000,house,Three_bedrooms,2015,November,Friday,203333.0
2904,690000,house,Four_bedrooms,2015,November,Friday,172500.0
2903,710000,house,Four_bedrooms,2015,November,Friday,177500.0
2602,715000,house,Three_bedrooms,2015,November,Friday,238333.0
2914,745000,house,Four_bedrooms,2015,November,Friday,186250.0
2607,820000,house,Four_bedrooms,2015,November,Friday,205000.0
2913,975000,house,Five_bedrooms,2015,November,Friday,195000.0
2615,460000,house,Three_bedrooms,2015,November,Saturday,153333.0
2614,509000,house,Three_bedrooms,2015,November,Saturday,169667.0
2614,528000,house,Three_bedrooms,2015,November,Saturday,176000.0
2913,540000,house,Three_bedrooms,2015,November,Saturday,180000.0
2614,562000,house,Three_bedrooms,2015,November,Saturday,187333.0
2905,592500,house,Four_bedrooms,2015,November,Saturday,148125.0
2607,628000,house,Three_bedrooms,2015,November,Saturday,209333.0
2611,645000,house,Four_bedrooms,2015,November,Saturday,161250.0
2912,652000,house,Four_bedrooms,2015,November,Saturday,163000.0
2914,655000,house,Four_bedrooms,2015,November,Saturday,163750.0
2604,683000,house,Three_bedrooms,2015,November,Saturday,227667.0
2617,700000,house,Four_bedrooms,2015,November,Saturday,175000.0
2602,790000,house,Four_bedrooms,2015,November,Saturday,197500.0
2913,793000,house,Four_bedrooms,2015,November,Saturday,198250.0
2904,808000,house,Four_bedrooms,2015,November,Saturday,202000.0
2604,935000,house,Four_bedrooms,2015,November,Saturday,233750.0
2602,1015000,house,Four_bedrooms,2015,November,Saturday,253750.0
2612,1030000,house,Three_bedrooms,2015,November,Saturday,343333.0
2612,1115000,house,Three_bedrooms,2015,November,Saturday,371667.0
2603,1350000,house,Four_bedrooms,2015,November,Saturday,337500.0
2603,1720000,house,Three_bedrooms,2015,November,Saturday,573333.0
2603,2320000,house,Four_bedrooms,2015,November,Saturday,580000.0
2905,350000,house,Three_bedrooms,2015,November,Monday,116667.0
2617,602000,house,Three_bedrooms,2015,November,Monday,200667.0
2615,640500,house,Four_bedrooms,2015,November,Monday,160125.0
2912,867000,house,Five_bedrooms,2015,November,Monday,173400.0
2602,1510000,house,Four_bedrooms,2015,November,Monday,377500.0
2913,370000,house,Three_bedrooms,2015,December,Tuesday,123333.0
2615,402000,house,Three_bedrooms,2015,December,Tuesday,134000.0
2614,485000,house,Five_bedrooms,2015,December,Tuesday,97000.0
2615,560000,house,Three_bedrooms,2015,December,Tuesday,186667.0
2904,580000,house,Four_bedrooms,2015,December,Tuesday,145000.0
2607,595000,house,Three_bedrooms,2015,December,Tuesday,198333.0
2611,650000,house,Four_bedrooms,2015,December,Tuesday,162500.0
2602,985000,house,Four_bedrooms,2015,December,Tuesday,246250.0
2604,1154000,house,Four_bedrooms,2015,December,Tuesday,288500.0
2614,377000,house,Two_bedrooms,2015,December,Wednesday,188500.0
2902,390000,house,Three_bedrooms,2015,December,Wednesday,130000.0
2905,410000,house,Three_bedrooms,2015,December,Wednesday,136667.0
2614,420000,house,Three_bedrooms,2015,December,Wednesday,140000.0
2615,450000,house,Three_bedrooms,2015,December,Wednesday,150000.0
2913,451500,house,Three_bedrooms,2015,December,Wednesday,150500.0
2913,452000,house,Three_bedrooms,2015,December,Wednesday,150667.0
2614,505000,house,Three_bedrooms,2015,December,Wednesday,168333.0
2615,528000,house,Three_bedrooms,2015,December,Wednesday,176000.0
2604,593000,house,Two_bedrooms,2015,December,Wednesday,296500.0
2611,630000,house,Four_bedrooms,2015,December,Wednesday,157500.0
2602,777000,house,Five_bedrooms,2015,December,Wednesday,155400.0
2607,890000,house,Four_bedrooms,2015,December,Wednesday,222500.0
2602,897500,house,Three_bedrooms,2015,December,Wednesday,299167.0
2600,1015000,house,Three_bedrooms,2015,December,Wednesday,338333.0
2615,371500,house,Three_bedrooms,2015,December,Thursday,123833.0
2614,495000,house,Three_bedrooms,2015,December,Thursday,165000.0
2615,510000,house,Three_bedrooms,2015,December,Thursday,170000.0
2615,555000,house,Four_bedrooms,2015,December,Thursday,138750.0
2611,575000,house,Four_bedrooms,2015,December,Thursday,143750.0
2913,575000,house,Four_bedrooms,2015,December,Thursday,143750.0
2914,625000,house,Four_bedrooms,2015,December,Thursday,156250.0
2615,640000,house,Four_bedrooms,2015,December,Thursday,160000.0
2617,675000,house,Four_bedrooms,2015,December,Thursday,168750.0
2911,760000,house,Four_bedrooms,2015,December,Thursday,190000.0
2913,830000,house,Five_bedrooms,2015,December,Thursday,166000.0
2602,1000000,house,Four_bedrooms,2015,December,Thursday,250000.0
2913,365000,house,Three_bedrooms,2015,December,Friday,121667.0
2615,395000,house,Three_bedrooms,2015,December,Friday,131667.0
2905,415000,house,Three_bedrooms,2015,December,Friday,138333.0
2606,455000,house,Two_bedrooms,2015,December,Friday,227500.0
2615,506500,house,Four_bedrooms,2015,December,Friday,126625.0
2615,515000,house,Four_bedrooms,2015,December,Friday,128750.0
2601,535000,house,Two_bedrooms,2015,December,Friday,267500.0
2902,560000,house,Four_bedrooms,2015,December,Friday,140000.0
2913,589000,house,Four_bedrooms,2015,December,Friday,147250.0
2903,605000,house,Four_bedrooms,2015,December,Friday,151250.0
2903,615000,house,Four_bedrooms,2015,December,Friday,153750.0
2602,700000,house,Four_bedrooms,2015,December,Friday,175000.0
2611,810000,house,Four_bedrooms,2015,December,Friday,202500.0
2902,835000,house,Four_bedrooms,2015,December,Friday,208750.0
2600,950000,house,Three_bedrooms,2015,December,Friday,316667.0
2603,2440000,house,Five_bedrooms,2015,December,Friday,488000.0
2615,485000,house,Three_bedrooms,2015,December,Saturday,161667.0
2615,490000,house,Three_bedrooms,2015,December,Saturday,163333.0
2615,520000,house,Four_bedrooms,2015,December,Saturday,130000.0
2611,525000,house,Three_bedrooms,2015,December,Saturday,175000.0
2903,540000,house,Three_bedrooms,2015,December,Saturday,180000.0
2615,580000,house,Four_bedrooms,2015,December,Saturday,145000.0
2904,620000,house,Four_bedrooms,2015,December,Saturday,155000.0
2902,635000,house,Four_bedrooms,2015,December,Saturday,158750.0
2904,655000,house,Three_bedrooms,2015,December,Saturday,218333.0
2913,679000,house,Four_bedrooms,2015,December,Saturday,169750.0
2602,680000,house,Three_bedrooms,2015,December,Saturday,226667.0
2614,735000,house,Three_bedrooms,2015,December,Saturday,245000.0
2904,765000,house,Four_bedrooms,2015,December,Saturday,191250.0
2605,778000,house,Three_bedrooms,2015,December,Saturday,259333.0
2617,820000,house,Five_bedrooms,2015,December,Saturday,164000.0
2611,840000,house,Four_bedrooms,2015,December,Saturday,210000.0
2607,851000,house,Four_bedrooms,2015,December,Saturday,212750.0
2602,903000,house,Three_bedrooms,2015,December,Saturday,301000.0
2611,905000,house,Four_bedrooms,2015,December,Saturday,226250.0
2602,910000,house,Four_bedrooms,2015,December,Saturday,227500.0
2602,925000,house,Three_bedrooms,2015,December,Saturday,308333.0
2604,990000,house,Three_bedrooms,2015,December,Saturday,330000.0
2612,1250000,house,Four_bedrooms,2015,December,Saturday,312500.0
2911,1250000,house,Four_bedrooms,2015,December,Saturday,312500.0
2615,410000,house,Three_bedrooms,2015,December,Monday,136667.0
2615,455000,house,Three_bedrooms,2015,December,Monday,151667.0
2905,460000,house,Three_bedrooms,2015,December,Monday,153333.0
2614,506000,house,Three_bedrooms,2015,December,Monday,168667.0
2913,549000,house,Four_bedrooms,2015,December,Monday,137250.0
2904,562000,house,Three_bedrooms,2015,December,Monday,187333.0
2906,596000,house,Four_bedrooms,2015,December,Monday,149000.0
2602,645000,house,Three_bedrooms,2015,December,Monday,215000.0
2611,689000,house,Three_bedrooms,2015,December,Monday,229667.0
2914,802000,house,Five_bedrooms,2015,December,Monday,160400.0
2914,990000,house,Four_bedrooms,2015,December,Monday,247500.0
2905,417500,house,Three_bedrooms,2015,December,Tuesday,139167.0
2615,490000,house,Three_bedrooms,2015,December,Tuesday,163333.0
2614,529000,house,Four_bedrooms,2015,December,Tuesday,132250.0
2607,605100,house,Three_bedrooms,2015,December,Tuesday,201700.0
2615,355000,house,Three_bedrooms,2015,December,Wednesday,118333.0
2905,505000,house,Five_bedrooms,2015,December,Wednesday,101000.0
2615,520000,house,Four_bedrooms,2015,December,Wednesday,130000.0
2615,526500,house,Four_bedrooms,2015,December,Wednesday,131625.0
2902,550000,house,Four_bedrooms,2015,December,Wednesday,137500.0
2611,610000,house,Three_bedrooms,2015,December,Wednesday,203333.0
2905,610000,house,Four_bedrooms,2015,December,Wednesday,152500.0
2602,620000,house,Two_bedrooms,2015,December,Wednesday,310000.0
2617,650000,house,Three_bedrooms,2015,December,Wednesday,216667.0
2602,966000,house,Four_bedrooms,2015,December,Wednesday,241500.0
2602,971000,house,Three_bedrooms,2015,December,Wednesday,323667.0
2617,315000,house,Two_bedrooms,2015,December,Thursday,157500.0
2913,389000,house,Three_bedrooms,2015,December,Thursday,129667.0
2906,448000,house,Three_bedrooms,2015,December,Thursday,149333.0
2914,463000,house,Three_bedrooms,2015,December,Thursday,154333.0
2606,650000,house,Five_bedrooms,2015,December,Thursday,130000.0
2913,656000,house,Four_bedrooms,2015,December,Thursday,164000.0
2602,675000,house,Four_bedrooms,2015,December,Thursday,168750.0
2914,685000,house,Four_bedrooms,2015,December,Thursday,171250.0
2617,725000,house,Four_bedrooms,2015,December,Thursday,181250.0
2612,747500,house,Three_bedrooms,2015,December,Thursday,249167.0
2913,780000,house,Four_bedrooms,2015,December,Thursday,195000.0
2612,1098880,house,Five_bedrooms,2015,December,Thursday,219776.0
2602,1300000,house,Four_bedrooms,2015,December,Thursday,325000.0
2602,1725000,house,Four_bedrooms,2015,December,Thursday,431250.0
2905,430000,house,Three_bedrooms,2015,December,Friday,143333.0
2905,456000,house,Three_bedrooms,2015,December,Friday,152000.0
2914,575000,house,Four_bedrooms,2015,December,Friday,143750.0
2615,630000,house,Four_bedrooms,2015,December,Friday,157500.0
2905,655000,house,Four_bedrooms,2015,December,Friday,163750.0
2913,759000,house,Four_bedrooms,2015,December,Friday,189750.0
2612,850000,house,Four_bedrooms,2015,December,Friday,212500.0
2618,1050000,house,Four_bedrooms,2015,December,Friday,262500.0
2603,1295000,house,Five_bedrooms,2015,December,Friday,259000.0
2902,432000,house,Four_bedrooms,2015,December,Saturday,108000.0
2615,515000,house,Four_bedrooms,2015,December,Saturday,128750.0
2617,520000,house,Three_bedrooms,2015,December,Saturday,173333.0
2611,545000,house,Three_bedrooms,2015,December,Saturday,181667.0
2611,617000,house,Four_bedrooms,2015,December,Saturday,154250.0
2904,630000,house,Three_bedrooms,2015,December,Saturday,210000.0
2611,638000,house,Three_bedrooms,2015,December,Saturday,212667.0
2902,685000,house,Four_bedrooms,2015,December,Saturday,171250.0
2602,689000,house,Three_bedrooms,2015,December,Saturday,229667.0
2611,693500,house,Four_bedrooms,2015,December,Saturday,173375.0
2605,710000,house,Three_bedrooms,2015,December,Saturday,236667.0
2904,720000,house,Four_bedrooms,2015,December,Saturday,180000.0
2913,729000,house,Four_bedrooms,2015,December,Saturday,182250.0
2605,730000,house,Three_bedrooms,2015,December,Saturday,243333.0
2903,750000,house,Four_bedrooms,2015,December,Saturday,187500.0
2606,795000,house,Four_bedrooms,2015,December,Saturday,198750.0
2602,810000,house,Four_bedrooms,2015,December,Saturday,202500.0
2904,847000,house,Four_bedrooms,2015,December,Saturday,211750.0
2605,975000,house,Four_bedrooms,2015,December,Saturday,243750.0
2606,1120000,house,Four_bedrooms,2015,December,Saturday,280000.0
2600,1255000,house,Four_bedrooms,2015,December,Saturday,313750.0
2600,1315000,house,Three_bedrooms,2015,December,Saturday,438333.0
2611,1300000,house,Four_bedrooms,2015,December,Sunday,325000.0
2905,470000,house,Three_bedrooms,2015,December,Monday,156667.0
2607,627500,house,Three_bedrooms,2015,December,Monday,209167.0
2913,700000,house,Four_bedrooms,2015,December,Monday,175000.0
2913,775000,house,Four_bedrooms,2015,December,Monday,193750.0
2611,982500,house,Four_bedrooms,2015,December,Monday,245625.0
2603,2300000,house,Four_bedrooms,2015,December,Monday,575000.0
2614,488000,house,Three_bedrooms,2015,December,Tuesday,162667.0
2905,511000,house,Four_bedrooms,2015,December,Tuesday,127750.0
2602,620000,house,Three_bedrooms,2015,December,Tuesday,206667.0
2615,658000,house,Four_bedrooms,2015,December,Tuesday,164500.0
2902,741000,house,Four_bedrooms,2015,December,Tuesday,185250.0
2607,810000,house,Five_bedrooms,2015,December,Tuesday,162000.0
2602,821000,house,Four_bedrooms,2015,December,Tuesday,205250.0
2602,890000,house,Four_bedrooms,2015,December,Tuesday,222500.0
2913,921000,house,Four_bedrooms,2015,December,Tuesday,230250.0
2612,1100000,house,Three_bedrooms,2015,December,Tuesday,366667.0
2913,380000,house,Three_bedrooms,2015,December,Wednesday,126667.0
2906,430000,house,Three_bedrooms,2015,December,Wednesday,143333.0
2614,461000,house,Three_bedrooms,2015,December,Wednesday,153667.0
2614,485000,house,Three_bedrooms,2015,December,Wednesday,161667.0
2906,485000,house,Four_bedrooms,2015,December,Wednesday,121250.0
2905,486000,house,Three_bedrooms,2015,December,Wednesday,162000.0
2615,488000,house,Three_bedrooms,2015,December,Wednesday,162667.0
2615,527000,house,Three_bedrooms,2015,December,Wednesday,175667.0
2913,561000,house,Four_bedrooms,2015,December,Wednesday,140250.0
2913,565000,house,Four_bedrooms,2015,December,Wednesday,141250.0
2617,605500,house,Three_bedrooms,2015,December,Wednesday,201833.0
2611,670000,house,Four_bedrooms,2015,December,Wednesday,167500.0
2912,745000,house,Four_bedrooms,2015,December,Wednesday,186250.0
2600,745000,house,Three_bedrooms,2015,December,Wednesday,248333.0
2602,785000,house,Four_bedrooms,2015,December,Wednesday,196250.0
2611,875000,house,Four_bedrooms,2015,December,Wednesday,218750.0
2911,880000,house,Four_bedrooms,2015,December,Wednesday,220000.0
2607,930000,house,Four_bedrooms,2015,December,Wednesday,232500.0
2605,940000,house,Four_bedrooms,2015,December,Wednesday,235000.0
2615,379000,house,Three_bedrooms,2015,December,Thursday,126333.0
2905,435000,house,Three_bedrooms,2015,December,Thursday,145000.0
2617,449320,house,Three_bedrooms,2015,December,Thursday,149773.0
2913,487000,house,Three_bedrooms,2015,December,Thursday,162333.0
2617,506680,house,Three_bedrooms,2015,December,Thursday,168893.0
2611,525000,house,Three_bedrooms,2015,December,Thursday,175000.0
2611,528000,house,Four_bedrooms,2015,December,Thursday,132000.0
2913,542900,house,Three_bedrooms,2015,December,Thursday,180967.0
2913,573792,house,Four_bedrooms,2015,December,Thursday,143448.0
2602,600000,house,Three_bedrooms,2015,December,Thursday,200000.0
2913,720000,house,Four_bedrooms,2015,December,Thursday,180000.0
2911,862000,house,Four_bedrooms,2015,December,Thursday,215500.0
2615,430000,house,Three_bedrooms,2015,December,Friday,143333.0
2905,515000,house,Three_bedrooms,2015,December,Friday,171667.0
2902,532000,house,Four_bedrooms,2015,December,Friday,133000.0
2914,560000,house,Four_bedrooms,2015,December,Friday,140000.0
2604,561000,house,Two_bedrooms,2015,December,Friday,280500.0
2611,570000,house,Four_bedrooms,2015,December,Friday,142500.0
2602,598000,house,Two_bedrooms,2015,December,Friday,299000.0
2903,635000,house,Four_bedrooms,2015,December,Friday,158750.0
2913,665000,house,Four_bedrooms,2015,December,Friday,166250.0
2911,810000,house,Four_bedrooms,2015,December,Friday,202500.0
2606,971000,house,Four_bedrooms,2015,December,Friday,242750.0
2603,1260000,house,Three_bedrooms,2015,December,Friday,420000.0
2914,410250,house,Three_bedrooms,2015,December,Saturday,136750.0
2905,482000,house,Four_bedrooms,2015,December,Saturday,120500.0
2615,548000,house,Four_bedrooms,2015,December,Saturday,137000.0
2911,644000,house,Four_bedrooms,2015,December,Saturday,161000.0
2615,645000,house,Four_bedrooms,2015,December,Saturday,161250.0
2614,725000,house,Four_bedrooms,2015,December,Saturday,181250.0
2913,825000,house,Four_bedrooms,2015,December,Saturday,206250.0
2602,910000,house,Three_bedrooms,2015,December,Saturday,303333.0
2913,1330000,house,Four_bedrooms,2015,December,Saturday,332500.0
2615,328000,house,Two_bedrooms,2015,December,Monday,164000.0
2615,436000,house,Three_bedrooms,2015,December,Monday,145333.0
2904,457500,house,Three_bedrooms,2015,December,Monday,152500.0
2906,507500,house,Three_bedrooms,2015,December,Monday,169167.0
2615,530000,house,Four_bedrooms,2015,December,Monday,132500.0
2617,542500,house,Three_bedrooms,2015,December,Monday,180833.0
2615,555000,house,Three_bedrooms,2015,December,Monday,185000.0
2615,660000,house,Four_bedrooms,2015,December,Monday,165000.0
2602,800000,house,Two_bedrooms,2015,December,Monday,400000.0
2602,800000,house,Five_bedrooms,2015,December,Monday,160000.0
2914,361180,house,Four_bedrooms,2015,December,Tuesday,90295.0
2905,371000,house,Three_bedrooms,2015,December,Tuesday,123667.0
2617,410000,house,Two_bedrooms,2015,December,Tuesday,205000.0
2615,510000,house,Four_bedrooms,2015,December,Tuesday,127500.0
2611,510000,house,Three_bedrooms,2015,December,Tuesday,170000.0
2611,600000,house,Four_bedrooms,2015,December,Tuesday,150000.0
2905,609000,house,Four_bedrooms,2015,December,Tuesday,152250.0
2914,615000,house,Four_bedrooms,2015,December,Tuesday,153750.0
2902,620000,house,Four_bedrooms,2015,December,Tuesday,155000.0
2607,645000,house,Four_bedrooms,2015,December,Tuesday,161250.0
2913,660000,house,Four_bedrooms,2015,December,Tuesday,165000.0
2914,668000,house,Four_bedrooms,2015,December,Tuesday,167000.0
2605,712000,house,Three_bedrooms,2015,December,Tuesday,237333.0
2913,751000,house,Four_bedrooms,2015,December,Tuesday,187750.0
2607,990000,house,Four_bedrooms,2015,December,Tuesday,247500.0
2603,1045000,house,Three_bedrooms,2015,December,Tuesday,348333.0
2913,330000,house,Three_bedrooms,2015,December,Wednesday,110000.0
2913,330000,house,Two_bedrooms,2015,December,Wednesday,165000.0
2905,380000,house,Three_bedrooms,2015,December,Wednesday,126667.0
2906,410000,house,Three_bedrooms,2015,December,Wednesday,136667.0
2906,425000,house,Three_bedrooms,2015,December,Wednesday,141667.0
2905,435000,house,Three_bedrooms,2015,December,Wednesday,145000.0
2906,449000,house,Three_bedrooms,2015,December,Wednesday,149667.0
2903,455000,house,Three_bedrooms,2015,December,Wednesday,151667.0
2903,480000,house,Three_bedrooms,2015,December,Wednesday,160000.0
2615,485000,house,Four_bedrooms,2015,December,Wednesday,121250.0
2904,505000,house,Four_bedrooms,2015,December,Wednesday,126250.0
2617,510000,house,Three_bedrooms,2015,December,Wednesday,170000.0
2903,580000,house,Four_bedrooms,2015,December,Wednesday,145000.0
2615,582500,house,Four_bedrooms,2015,December,Wednesday,145625.0
2905,590000,house,Four_bedrooms,2015,December,Wednesday,147500.0
2906,665000,house,Five_bedrooms,2015,December,Wednesday,133000.0
2602,680000,house,Five_bedrooms,2015,December,Wednesday,136000.0
2914,691500,house,Four_bedrooms,2015,December,Wednesday,172875.0
2614,804000,house,Four_bedrooms,2015,December,Wednesday,201000.0
2602,930000,house,Three_bedrooms,2015,December,Wednesday,310000.0
2602,990000,house,Four_bedrooms,2015,December,Wednesday,247500.0
2604,1170000,house,Four_bedrooms,2015,December,Wednesday,292500.0
2606,1300000,house,Four_bedrooms,2015,December,Wednesday,325000.0
2914,341000,house,Four_bedrooms,2015,December,Thursday,85250.0
2913,435000,house,Three_bedrooms,2015,December,Thursday,145000.0
2615,449950,house,Three_bedrooms,2015,December,Thursday,149983.0
2615,460000,house,Three_bedrooms,2015,December,Thursday,153333.0
2615,477000,house,Three_bedrooms,2015,December,Thursday,159000.0
2913,540000,house,Four_bedrooms,2015,December,Thursday,135000.0
2905,437000,house,Three_bedrooms,2016,January,Saturday,145667.0
2902,577000,house,Three_bedrooms,2016,January,Tuesday,192333.0
2611,591000,house,Three_bedrooms,2016,January,Thursday,197000.0
2914,610000,house,Three_bedrooms,2016,January,Friday,203333.0
2913,720000,house,Four_bedrooms,2016,January,Friday,180000.0
2612,1225000,house,Four_bedrooms,2016,January,Friday,306250.0
2600,929000,house,Three_bedrooms,2016,January,Sunday,309667.0
2906,470000,house,Three_bedrooms,2016,January,Monday,156667.0
2903,390000,house,Three_bedrooms,2016,January,Tuesday,130000.0
2607,435000,house,Three_bedrooms,2016,January,Tuesday,145000.0
2913,680000,house,Four_bedrooms,2016,January,Tuesday,170000.0
2606,215000,house,One_bedrooms,2016,January,Wednesday,215000.0
2903,360000,house,Three_bedrooms,2016,January,Wednesday,120000.0
2615,400000,house,Three_bedrooms,2016,January,Wednesday,133333.0
2911,580000,house,Three_bedrooms,2016,January,Wednesday,193333.0
2906,355500,house,Three_bedrooms,2016,January,Thursday,118500.0
2615,415150,house,Three_bedrooms,2016,January,Thursday,138383.0
2902,502500,house,Four_bedrooms,2016,January,Thursday,125625.0
2905,760000,house,Five_bedrooms,2016,January,Thursday,152000.0
2914,820000,house,Four_bedrooms,2016,January,Thursday,205000.0
2913,355000,house,Three_bedrooms,2016,January,Friday,118333.0
2913,470000,house,Three_bedrooms,2016,January,Friday,156667.0
2913,616000,house,Three_bedrooms,2016,January,Friday,205333.0
2602,735000,house,Four_bedrooms,2016,January,Friday,183750.0
2602,1200000,house,Five_bedrooms,2016,January,Friday,240000.0
2611,458000,house,Two_bedrooms,2016,January,Monday,229000.0
2614,480000,house,Three_bedrooms,2016,January,Monday,160000.0
2602,640000,house,Three_bedrooms,2016,January,Monday,213333.0
2914,670000,house,Four_bedrooms,2016,January,Monday,167500.0
2914,725000,house,Four_bedrooms,2016,January,Monday,181250.0
2902,520000,house,Four_bedrooms,2016,January,Tuesday,130000.0
2903,592500,house,Four_bedrooms,2016,January,Tuesday,148125.0
2904,655000,house,Five_bedrooms,2016,January,Tuesday,131000.0
2607,700000,house,Three_bedrooms,2016,January,Tuesday,233333.0
2614,760000,house,Four_bedrooms,2016,January,Tuesday,190000.0
2602,397500,house,Two_bedrooms,2016,January,Wednesday,198750.0
2615,450000,house,Three_bedrooms,2016,January,Wednesday,150000.0
2913,515900,house,Three_bedrooms,2016,January,Wednesday,171967.0
2617,570000,house,Three_bedrooms,2016,January,Wednesday,190000.0
2611,580000,house,Four_bedrooms,2016,January,Wednesday,145000.0
2615,685000,house,Four_bedrooms,2016,January,Wednesday,171250.0
2911,735000,house,Four_bedrooms,2016,January,Wednesday,183750.0
2605,1350000,house,Four_bedrooms,2016,January,Wednesday,337500.0
2914,350000,house,Three_bedrooms,2016,January,Thursday,116667.0
2906,355000,house,Three_bedrooms,2016,January,Thursday,118333.0
2905,425000,house,Three_bedrooms,2016,January,Thursday,141667.0
2905,460000,house,Three_bedrooms,2016,January,Thursday,153333.0
2905,529950,house,Four_bedrooms,2016,January,Thursday,132488.0
2602,570000,house,Three_bedrooms,2016,January,Thursday,190000.0
2905,587500,house,Four_bedrooms,2016,January,Thursday,146875.0
2607,659000,house,Three_bedrooms,2016,January,Thursday,219667.0
2602,660000,house,Three_bedrooms,2016,January,Thursday,220000.0
2615,390000,house,Three_bedrooms,2016,January,Friday,130000.0
2913,415000,house,Three_bedrooms,2016,January,Friday,138333.0
2614,449000,house,Three_bedrooms,2016,January,Friday,149667.0
2615,500000,house,Four_bedrooms,2016,January,Friday,125000.0
2615,501000,house,Four_bedrooms,2016,January,Friday,125250.0
2615,510000,house,Four_bedrooms,2016,January,Friday,127500.0
2617,540000,house,Three_bedrooms,2016,January,Friday,180000.0
2904,580000,house,Five_bedrooms,2016,January,Friday,116000.0
2913,650000,house,Four_bedrooms,2016,January,Friday,162500.0
2913,665000,house,Five_bedrooms,2016,January,Friday,133000.0
2913,757500,house,Four_bedrooms,2016,January,Friday,189375.0
2611,770000,house,Five_bedrooms,2016,January,Friday,154000.0
2600,1175000,house,Three_bedrooms,2016,January,Friday,391667.0
2904,541000,house,Two_bedrooms,2016,January,Saturday,270500.0
2905,345000,house,Three_bedrooms,2016,January,Monday,115000.0
2905,475000,house,Three_bedrooms,2016,January,Monday,158333.0
2906,508000,house,Three_bedrooms,2016,January,Monday,169333.0
2903,570000,house,Four_bedrooms,2016,January,Monday,142500.0
2905,595000,house,Four_bedrooms,2016,January,Monday,148750.0
2617,631000,house,Four_bedrooms,2016,January,Monday,157750.0
2906,641000,house,Five_bedrooms,2016,January,Monday,128200.0
2615,685000,house,Four_bedrooms,2016,January,Monday,171250.0
2603,2200000,house,Five_bedrooms,2016,January,Monday,440000.0
2903,520000,house,Three_bedrooms,2016,January,Tuesday,173333.0
2914,345000,house,Four_bedrooms,2016,January,Wednesday,86250.0
2615,455000,house,Three_bedrooms,2016,January,Wednesday,151667.0
2913,499000,house,Three_bedrooms,2016,January,Wednesday,166333.0
2602,575000,house,Two_bedrooms,2016,January,Wednesday,287500.0
2914,583000,house,Four_bedrooms,2016,January,Wednesday,145750.0
2914,584950,house,Four_bedrooms,2016,January,Wednesday,146238.0
2914,590000,house,Four_bedrooms,2016,January,Wednesday,147500.0
